Date,Equity,phase
2023-11-10,13301804.163323473,IS
2023-11-13,13301804.163323473,IS
2023-11-14,13301804.163323473,IS
2023-11-15,13301804.163323473,IS
2023-11-16,13301804.163323473,IS
2023-11-17,13301804.163323473,IS
2023-11-20,13301804.163323473,IS
2023-11-21,13301804.163323473,IS
2023-11-22,13301804.163323473,IS
2023-11-23,13301804.163323473,IS
2023-11-24,13301804.163323473,IS
2023-11-27,13301804.163323473,IS
2023-11-28,13301804.163323473,IS
2023-11-29,13301804.163323473,IS
2023-11-30,13301804.163323473,IS
2023-12-01,13301804.163323473,IS
2023-12-04,13301804.163323473,IS
2023-12-05,13301804.163323473,IS
2023-12-06,13270373.845281722,IS
2023-12-07,13157523.064031722,IS
2023-12-08,13044670.866766097,IS
2023-12-11,13213948.454656722,IS
2023-12-12,13270373.845281722,IS
2023-12-13,13101097.673406722,IS
2023-12-14,13563290.151331559,IS
2023-12-15,13563290.151331559,IS
2023-12-18,13563290.151331559,IS
2023-12-19,13563290.151331559,IS
2023-12-20,13563290.151331559,IS
2023-12-21,13563290.151331559,IS
2023-12-22,13563290.151331559,IS
2023-12-27,13563290.151331559,IS
2023-12-28,13563290.151331559,IS
2023-12-29,13563290.151331559,IS
2024-01-02,13563290.151331559,IS
2024-01-03,13563290.151331559,IS
2024-01-04,13563290.151331559,IS
2024-01-05,13563290.151331559,IS
2024-01-08,13563290.151331559,IS
2024-01-09,13563290.151331559,IS
2024-01-10,13563290.151331559,IS
2024-01-11,13563290.151331559,IS
2024-01-12,13563290.151331559,IS
2024-01-15,13563290.151331559,IS
2024-01-16,13563290.151331559,IS
2024-01-17,13563290.151331559,IS
2024-01-18,13563290.151331559,IS
2024-01-19,13563290.151331559,IS
2024-01-22,13563290.151331559,IS
2024-01-23,13563290.151331559,IS
2024-01-24,13563290.151331559,IS
2024-01-25,13563290.151331559,IS
2024-01-26,13563290.151331559,IS
2024-01-29,13563290.151331559,IS
2024-01-30,13563290.151331559,IS
2024-01-31,13563290.151331559,IS
2024-02-01,13563290.151331559,IS
2024-02-02,13563290.151331559,IS
2024-02-05,13563290.151331559,IS
2024-02-06,13563290.151331559,IS
2024-02-07,13563290.151331559,IS
2024-02-12,13563290.151331559,IS
2024-02-13,13563290.151331559,IS
2024-02-15,13563290.151331559,IS
2024-02-16,13563290.151331559,IS
2024-02-19,13563290.151331559,IS
2024-02-20,13563290.151331559,IS
2024-02-21,13563290.151331559,IS
2024-02-22,13563290.151331559,IS
2024-02-23,13563290.151331559,IS
2024-02-26,13563290.151331559,IS
2024-02-27,13563290.151331559,IS
2024-02-28,13563290.151331559,IS
2024-02-29,13563290.151331559,IS
2024-03-01,13563290.151331559,IS
2024-03-04,13563290.151331559,IS
2024-03-05,13563290.151331559,IS
2024-03-06,13563290.151331559,IS
2024-03-07,13563290.151331559,IS
2024-03-08,13563290.151331559,IS
2024-03-13,13563290.151331559,IS
2024-03-14,13563290.151331559,IS
2024-03-15,13563290.151331559,IS
2024-03-18,13563290.151331559,IS
2024-03-19,13563290.151331559,IS
2024-03-20,13563290.151331559,IS
2024-03-21,13563290.151331559,IS
2024-03-22,13563290.151331559,IS
2024-03-25,13563290.151331559,IS
2024-03-26,13563290.151331559,IS
2024-03-27,13563290.151331559,IS
2024-03-28,13563290.151331559,IS
2024-04-01,13563290.151331559,IS
2024-04-02,13563290.151331559,IS
2024-04-03,13563290.151331559,IS
2024-04-04,13563290.151331559,IS
